DTXSID,PREFERRED NAME,CASRN,INCHIKEY,IUPAC NAME,SMILES,INCHI STRING,MOLECULAR FORMULA,AVERAGE MASS,MONOISOTOPIC MASS,# of SOURCES,# OF PUBMED ARTICLES,PUBCHEM DATA SOURCES,CPDAT COUNT,QC Level,# ToxCast Active,% ToxCast Active,Total Assays
https://comptox.epa.gov/dashboard/chemical/details/DTXSID6026797,"1,3,5-Trimethylbenzene",108-67-8,AUHZEENZYGFFBQ-UHFFFAOYSA-N,"1,3,5-Trimethylbenzene",CC1=CC(C)=CC(C)=C1,"InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",C9H12,120.195,120.093900,298,53,170,335,1,9/875,1.0,875
https://comptox.epa.gov/dashboard/chemical/details/DTXSID7021360,1-Methylbenzene,108-88-3,YXFVVABEGXRONW-UHFFFAOYSA-N,Toluene,CC1=CC=CC=C1,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",C7H8,92.141,92.062600,489,7662,921,20905,1,0/247,0.0,247
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9047621,Butyl 3-methylbutanoate,109-19-3,AYWJSCLAAPJZEF-UHFFFAOYSA-N,Butyl 3-methylbutanoate,CCCCOC(=O)CC(C)C,"InChI=1S/C9H18O2/c1-4-5-6-11-9(10)7-8(2)3/h8H,4-7H2,1-3H3",C9H18O2,158.241,158.130680,92,,82,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0029262,"2,6-Di-tert-butyl-4-ethylphenol",4130-42-1,BVUXDWXKPROUDO-UHFFFAOYSA-N,"2,6-Di-tert-butyl-4-ethylphenol",CCC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C,"InChI=1S/C16H26O/c1-8-11-9-12(15(2,3)4)14(17)13(10-11)16(5,6)7/h9-10,17H,8H2,1-7H3",C16H26O,234.383,234.198365,129,,91,2,1,72/458,16.0,458
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047668,Allyl propionate,2408-20-0,XRFWKHVQMACVTA-UHFFFAOYSA-N,Prop-2-en-1-yl propanoate,CCC(=O)OCC=C,"InChI=1S/C6H10O2/c1-3-5-8-6(7)4-2/h3H,1,4-5H2,2H3",C6H10O2,114.144,114.068080,76,,58,,1, ,,
https://comptox.epa.gov/dashboard/chemical/details/DTXSID9021635,2-Methylpropanal,78-84-2,AMIMRNSIRUDHCM-UHFFFAOYSA-N,2-Methylpropanal,CC(C)C=O,"InChI=1S/C4H8O/c1-4(2)3-5/h3-4H,1-2H3",C4H8O,72.107,72.057515,211,60,150,2,1,14/405,3.0,405
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5026122,"N,N,N',N'-Tetramethylethylenediamine",110-18-9,KWYHDKDOAIKMQN-UHFFFAOYSA-N,"N~1~,N~1~,N~2~,N~2~-Tetramethylethane-1,2-diamine",CN(C)CCN(C)C,"InChI=1S/C6H16N2/c1-7(2)5-6-8(3)4/h5-6H2,1-4H3",C6H16N2,116.208,116.131349,140,96,180,9,1,5/402,1.0,402
https://comptox.epa.gov/dashboard/chemical/details/DTXSID4021557,Dibromomethane,74-95-3,FJBFPHVGVWTDIP-UHFFFAOYSA-N,Dibromomethane,BrCBr,InChI=1S/CH2Br2/c2-1-3/h1H2,CH2Br2,173.835,171.852326,214,47,121,20,1,4/402,1.0,402
https://comptox.epa.gov/dashboard/chemical/details/DTXSID8021438,"1,1-Dichloroethylene",75-35-4,LGXVIGDEPROXKC-UHFFFAOYSA-N,"1,1-Dichloroethene",ClC(Cl)=C,InChI=1S/C2H2Cl2/c1-2(3)4/h1H2,C2H2Cl2,96.94,95.953356,288,144,116,71,1,1/401,0.0,401
https://comptox.epa.gov/dashboard/chemical/details/DTXSID5021881,Ethylenediamine,107-15-3,PIICEJLVQHRZGT-UHFFFAOYSA-N,"Ethane-1,2-diamine",NCCN,InChI=1S/C2H8N2/c3-1-2-4/h1-4H2,C2H8N2,60.1,60.068748,278,745,272,218,1,9/398,2.0,398
